movie_id,title,description,genre,review,actors,directors,release_date,original_language,vote_average,vote_count,source_dataset
81796,Lockout,"Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.","Action, Thriller, Science Fiction",Average audience response; divisive movie with rating 5.8/10.,Guy Pearce | Maggie Grace | Joseph Gilgun | Lennie James | Peter Stormare,"Stephen St. Leger, James Mather",12-04-2012,en,5.8,715,TMDB 5000 Movie Dataset
122081,Spring Breakers,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.","Drama, Crime",Average audience response; divisive movie with rating 5.0/10.,"James Franco, Selena Gomez, Vanessa Hudgens, Ashley Benson, Rachel Korine",Harmony Korine,24-01-2013,en,5,1551,TMDB 5000 Movie Dataset
5915,Into the Wild,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.","Adventure, Drama","Generally loved by viewers -- memorable, engaging, and highly rated: 7.8/10.","Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian H. Dierker",Sean Penn,11-09-2007,en,7.8,3045,TMDB 5000 Movie Dataset
9928,  Robots  ,,"Animation, Comedy, Family, Science Fiction","Mixed reviews. Viewers mention weak areas, but some still found it entertaining. Avg rating 6.0/10.","Robin Williams, Ewan McGregor, Halle Berry, Mel Brooks, Paula Abdul","Chris Wedge, Carlos Saldanha",10-03-2005,en,6,1333,TMDB 5000 Movie Dataset
11978,Men of Honor,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",Drama,"Mixed-to-positive audience reaction. Some viewers liked the pacing, others found parts uneven. Score 7.0/10.","Robert De Niro, Cuba Gooding Jr., Charlize Theron, Aunjanue Ellis, Hal Holbrook","George Tillman, Jr.",13-09-2000,en,7,544,TMDB 5000 Movie Dataset
57212,War Horse,,"Drama, War","Mixed-to-positive audience reaction. Some viewers liked the pacing, others found parts uneven. Score 7.0/10.","Tom Hiddleston, Benedict Cumberbatch, Toby Kebbell, Emily Watson, Jeremy Irvine",Steven Spielberg,25-12-2011,en,7,992,TMDB 5000 Movie Dataset
1624,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",Comedy,"review: okay/good film, some issues; rating=6.4","Jim Carrey, Maura Tierney, Cary Elwes, Jennifer Tilly, Swoosie Kurtz",Tom Shadyac,N/A,en,6.4,1424,TMDB 5000 Movie Dataset
8536,Superman II,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",Action + Adventure + Fantasy + Science Fiction,"Mixed-to-positive audience reaction. Some viewers liked the pacing, others found parts uneven. Score 6.5/10.","Gene Hackman, Christopher Reeve, Ned Beatty, Jackie Cooper, Sarah Douglas",Richard Lester,04-12-1980,en,6.5,629,TMDB 5000 Movie Dataset
82695,Les Misérables,not available,"Drama, Music, Romance","Decent watch; not perfect, but audience rating is around 7.1/10 from 1884 votes.","Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Sacha Baron Cohen",Tom Hooper,18-12-2012,en,7.1,1884,TMDB 5000 Movie Dataset
205,Hotel Rwanda,"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives.","Drama, History, War","Generally loved by viewers -- memorable, engaging, and highly rated: 7.5/10.",Don Cheadle/Sophie Okonedo/Nick Nolte/Fana Mokoena/Joaquin Phoenix,Terry George,11-09-2004,en,7.5,793,TMDB 5000 Movie Dataset
68737,Seventh Son,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?","Adventure, Fantasy",Average audience response; divisive movie with rating 5.2/10.,Jeff Bridges/Julianne Moore/Ben Barnes/Alicia Vikander/Kit Harington,Sergei Bodrov,12-12-2014,en,5.2,957,TMDB 5000 Movie Dataset
1985,The Constant Gardener,"Justin Quayle is a low-level British diplomat who has always gone about his work very quietly, not causing any problems. But after his radical wife Tessa is killed he becomes determined to find out why, thrusting himself into the middle of a very dangerous conspiracy.","Drama, Mystery, Thriller","Mixed-to-positive audience reaction. Some viewers liked the pacing, others found parts uneven. Score 6.8/10.",Ralph Fiennes ; Rachel Weisz ; Danny Huston ; Bill Nighy ; Donald Sumpter,Fernando Meirelles,31-08-2005,en,6.8,417,TMDB 5000 Movie Dataset
318846,The Big Short,The men who made millions from a global economic meltdown.,"Comedy, Drama","Decent watch; not perfect, but audience rating is around 7.3/10 from 2607 votes.","Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt, Melissa Leo",Adam McKay,11-Dec-15,en,7.3,2607,TMDB 5000 Movie Dataset
188161,A Million Ways to Die in the West,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.","Comedy, Western",Average audience response; divisive movie with rating 5.8/10.,Seth MacFarlane | Charlize Theron | Liam Neeson | Amanda Seyfried | Neil Patrick Harris,Seth MacFarlane,22-05-2014,en,5.8/10,1468,TMDB 5000 Movie Dataset
621,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",Romance,"user says: review: okay/good film, some issues; rating=7.2 <end>",John Travolta | Olivia Newton-John | Stockard Channing | Jeff Conaway | Didi Conn,Randal Kleiser,07-07-1978,en,7.2,1581,TMDB 5000 Movie Dataset
257,Oliver Twist,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.","Crime, Drama, Family","review: okay/good film, some issues; rating=6.7 <end>","Barney Clark, Ben Kingsley, Jamie Foreman, Harry Eden, Edward Hardwicke",Roman Polanski,23-09-2005,en,6.7,274,TMDB 5000 Movie Dataset
16869,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.","Drama, Action, Thriller, War","Generally loved by viewers -- memorable, engaging, and highly rated: 7.9/10.",Brad Pitt | Mélanie Laurent | Christoph Waltz | Eli Roth | Michael Fassbender,Quentin Tarantino,"August 18, 2009",en,7.9,6430,TMDB 5000 Movie Dataset
157849,A Most Wanted Man,"When a half-Chechen, half-Russian, tortured half-to-death immigrant turns up in Hamburg's Islamic community, laying claim to his father's ill gotten fortune, both German and US security agencies take a close interest: as the clock ticks down and the stakes rise, the race is on to establish this most wanted man's true identity - oppressed victim or destruction-bent extremist?",Thriller,"review: okay/good film, some issues; rating=6.5","Philip Seymour Hoffman, Rachel McAdams, Robin Wright, Daniel Brühl, Willem Dafoe",Anton Corbijn,25-07-2014,en,unknown,541,TMDB 5000 Movie Dataset
136835,No Good Deed,"Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.","Crime, Thriller",user says: not bad not great; audience_score:5.6; votes:181...,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo, Henry Simmons",Sam Miller,10-09-2014,en,5.6,181,TMDB 5000 Movie Dataset
272,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.","Action, Crime, Drama","Generally loved by viewers -- memorable, engaging, and highly rated: 7.5/10.","Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman",Christopher Nolan,10-06-2005,en,7.5,7359,TMDB 5000 Movie Dataset
241251,The Boy Next Door,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",Thriller,Mostly negative audience response; low average rating 4.1/10.,"Jennifer Lopez, Ryan Guzman, Ian Nelson, John Corbett, Kristin Chenoweth",Rob Cohen,23-01-2015,en,4.1,1022,TMDB 5000 Movie Dataset
10330,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",Comedy,"Mixed reviews. Viewers mention weak areas, but some still found it entertaining. Avg rating 6.0/10.","Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould, Haley Hudson",Mark Waters,03-08-2003,en,6,879,TMDB 5000 Movie Dataset
1996,Lara Croft Tomb Raider: The Cradle of Life,"Lara Croft ventures to an underwater temple in search of the mythological Pandora's Box but, after securing it, it is promptly stolen by the villainous leader of a Chinese crime syndicate. Lara must recover the box before the syndicate's evil mastermind uses it to construct a weapon of catastrophic capabilities.","Action, Adventure, Fantasy, Thriller",user says: Average audience response; divisive movie with rating 5.5/10. <end>,"Angelina Jolie, Gerard Butler, Noah Taylor, Djimon Hounsou, Til Schweiger",Jan de Bont,21-07-2003,en,5.5,1418,TMDB 5000 Movie Dataset
11452,National Lampoon’s Van Wilder,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.","Comedy, Romance","REVIEW: mixed reviews. viewers mention weak areas, but some still found it entertaining. avg rating 5.9/10.  ",Ryan Reynolds ; Tara Reid ; Tim Matheson ; Kal Penn ; Simon Helberg,Walt Becker,29-Mar-02,en,5.9,858,TMDB 5000 Movie Dataset
272693,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.","Romance, Comedy","review: okay/good film, some issues; rating=6.8","Mae Whitman, Robbie Amell, Bella Thorne, Bianca A. Santos, Skyler Samuels",Ari Sandel,20-Feb-15,en,6.8,1322,TMDB 5000 Movie Dataset
